,State Name,county Name,AQI,Date,Category,Defining Parameter,date_code,Week,max_aqi
30893,California,Sutter,74,2020-01-19,Moderate,PM2.5,202003,3,74
30894,California,Sutter,84,2020-01-20,Moderate,PM2.5,202004,4,84
30906,California,Sutter,64,2020-02-01,Moderate,PM2.5,202005,5,64
30911,California,Sutter,82,2020-02-06,Moderate,PM2.5,202006,6,82
30912,California,Sutter,82,2020-02-07,Moderate,PM2.5,202006,6,82
30920,California,Sutter,66,2020-02-15,Moderate,PM2.5,202007,7,66
30924,California,Sutter,58,2020-02-19,Moderate,PM2.5,202008,8,58
30933,California,Sutter,64,2020-02-28,Moderate,PM2.5,202009,9,64
30938,California,Sutter,55,2020-03-04,Moderate,PM2.5,202010,10,55
30947,California,Sutter,38,2020-03-13,Good,PM2.5,202011,11,38
30956,California,Sutter,40,2020-03-22,Good,Ozone,202012,12,40
30963,California,Sutter,40,2020-03-29,Good,Ozone,202013,13,40
30966,California,Sutter,42,2020-04-01,Good,Ozone,202014,14,42
30968,California,Sutter,42,2020-04-03,Good,Ozone,202014,14,42
30977,California,Sutter,43,2020-04-12,Good,Ozone,202015,15,43
30980,California,Sutter,47,2020-04-15,Good,Ozone,202016,16,47
30988,California,Sutter,45,2020-04-23,Good,Ozone,202017,17,45
30996,California,Sutter,49,2020-05-01,Good,Ozone,202018,18,49
31004,California,Sutter,64,2020-05-09,Moderate,Ozone,202019,19,64
31010,California,Sutter,44,2020-05-15,Good,Ozone,202020,20,44
31018,California,Sutter,48,2020-05-23,Good,Ozone,202021,21,48
31022,California,Sutter,48,2020-05-27,Good,Ozone,202022,22,48
31029,California,Sutter,49,2020-06-03,Good,Ozone,202023,23,49
31030,California,Sutter,49,2020-06-04,Good,Ozone,202023,23,49
31034,California,Sutter,44,2020-06-08,Good,Ozone,202024,24,44
31045,California,Sutter,54,2020-06-19,Moderate,Ozone,202025,25,54
31052,California,Sutter,61,2020-06-26,Moderate,Ozone,202026,26,61
31060,California,Sutter,159,2020-07-04,Unhealthy,PM2.5,202027,27,159
31067,California,Sutter,61,2020-07-11,Moderate,Ozone,202028,28,61
31070,California,Sutter,68,2020-07-14,Moderate,PM2.5,202029,29,68
31079,California,Sutter,58,2020-07-23,Moderate,PM2.5,202030,30,58
31086,California,Sutter,58,2020-07-30,Moderate,Ozone,202031,31,58
31096,California,Sutter,58,2020-08-09,Moderate,Ozone,202032,32,58
31102,California,Sutter,71,2020-08-15,Moderate,Ozone,202033,33,71
31107,California,Sutter,190,2020-08-20,Unhealthy,PM2.5,202034,34,190
31111,California,Sutter,166,2020-08-24,Unhealthy,PM2.5,202035,35,166
31118,California,Sutter,139,2020-08-31,Unhealthy for Sensitive Groups,PM2.5,202036,36,139
31131,California,Sutter,303,2020-09-13,Hazardous,PM2.5,202037,37,303
31132,California,Sutter,167,2020-09-14,Unhealthy,PM2.5,202038,38,167
31139,California,Sutter,101,2020-09-21,Unhealthy for Sensitive Groups,PM2.5,202039,39,101
31151,California,Sutter,169,2020-10-03,Unhealthy,PM2.5,202040,40,169
31153,California,Sutter,105,2020-10-05,Unhealthy for Sensitive Groups,PM2.5,202041,41,105
31166,California,Sutter,60,2020-10-18,Moderate,PM2.5,202042,42,60
31169,California,Sutter,70,2020-10-21,Moderate,PM2.5,202043,43,70
31178,California,Sutter,87,2020-10-30,Moderate,Ozone,202044,44,87
31184,California,Sutter,71,2020-11-05,Moderate,PM2.5,202045,45,71
31191,California,Sutter,73,2020-11-12,Moderate,PM2.5,202046,46,73
31195,California,Sutter,81,2020-11-16,Moderate,PM2.5,202047,47,81
31208,California,Sutter,76,2020-11-29,Moderate,PM2.5,202048,48,76
31209,California,Sutter,75,2020-11-30,Moderate,PM2.5,202049,49,75
31217,California,Sutter,72,2020-12-08,Moderate,PM2.5,202050,50,72
31218,California,Sutter,72,2020-12-09,Moderate,PM2.5,202050,50,72
31229,California,Sutter,86,2020-12-20,Moderate,PM2.5,202051,51,86
31233,California,Sutter,98,2020-12-24,Moderate,PM2.5,202052,52,98
31239,California,Sutter,58,2020-12-30,Moderate,PM2.5,202053,53,58
31241,California,Tehama,83,2020-01-01,Moderate,PM2.5,202001,1,83
31247,California,Tehama,62,2020-01-07,Moderate,PM2.5,202002,2,62
31255,California,Tehama,43,2020-01-15,Good,PM2.5,202003,3,43
31260,California,Tehama,62,2020-01-20,Moderate,PM2.5,202004,4,62
31273,California,Tehama,37,2020-02-02,Good,Ozone,202005,5,37
31278,California,Tehama,59,2020-02-07,Moderate,PM2.5,202006,6,59
31286,California,Tehama,62,2020-02-15,Moderate,PM2.5,202007,7,62
31294,California,Tehama,55,2020-02-23,Moderate,PM2.5,202008,8,55
31299,California,Tehama,48,2020-02-28,Good,PM2.5,202009,9,48
31305,California,Tehama,52,2020-03-05,Moderate,PM2.5,202010,10,52
31311,California,Tehama,38,2020-03-11,Good,Ozone,202011,11,38
31322,California,Tehama,40,2020-03-22,Good,Ozone,202012,12,40
31328,California,Tehama,39,2020-03-28,Good,PM2.5,202013,13,39
31334,California,Tehama,39,2020-04-03,Good,Ozone,202014,14,39
31343,California,Tehama,44,2020-04-12,Good,Ozone,202015,15,44
31344,California,Tehama,48,2020-04-13,Good,Ozone,202016,16,48
31354,California,Tehama,46,2020-04-23,Good,Ozone,202017,17,46
31362,California,Tehama,54,2020-05-01,Moderate,Ozone,202018,18,54
31364,California,Tehama,54,2020-05-03,Moderate,Ozone,202018,18,54
31370,California,Tehama,93,2020-05-09,Moderate,Ozone,202019,19,93
31376,California,Tehama,46,2020-05-15,Good,Ozone,202020,20,46
31384,California,Tehama,41,2020-05-23,Good,Ozone,202021,21,41
31390,California,Tehama,58,2020-05-29,Moderate,Ozone,202022,22,58
31396,California,Tehama,49,2020-06-04,Good,Ozone,202023,23,49
31400,California,Tehama,43,2020-06-08,Good,Ozone,202024,24,43
31412,California,Tehama,50,2020-06-20,Good,Ozone,202025,25,50
31415,California,Tehama,77,2020-06-23,Moderate,Ozone,202026,26,77
31424,California,Tehama,71,2020-07-02,Moderate,Ozone,202027,27,71
31434,California,Tehama,64,2020-07-12,Moderate,Ozone,202028,28,64
31437,California,Tehama,84,2020-07-15,Moderate,Ozone,202029,29,84
31442,California,Tehama,58,2020-07-20,Moderate,Ozone,202030,30,58
31452,California,Tehama,71,2020-07-30,Moderate,Ozone,202031,31,71
31453,California,Tehama,71,2020-07-31,Moderate,Ozone,202031,31,71
31454,California,Tehama,71,2020-08-01,Moderate,Ozone,202031,31,71
31462,California,Tehama,61,2020-08-09,Moderate,Ozone,202032,32,61
31463,California,Tehama,77,2020-08-10,Moderate,Ozone,202033,33,77
31475,California,Tehama,181,2020-08-22,Unhealthy,PM2.5,202034,34,181
31478,California,Tehama,166,2020-08-25,Unhealthy,PM2.5,202035,35,166
31489,California,Tehama,155,2020-09-05,Unhealthy,PM2.5,202036,36,155
31497,California,Tehama,196,2020-09-13,Unhealthy,PM2.5,202037,37,196
31498,California,Tehama,194,2020-09-14,Unhealthy,PM2.5,202038,38,194
31507,California,Tehama,160,2020-09-23,Unhealthy,PM2.5,202039,39,160
31514,California,Tehama,176,2020-09-30,Unhealthy,PM2.5,202040,40,176
31519,California,Tehama,159,2020-10-05,Unhealthy,PM2.5,202041,41,159
31528,California,Tehama,43,2020-10-14,Good,Ozone,202042,42,43
31538,California,Tehama,48,2020-10-24,Good,Ozone,202043,43,48
31542,California,Tehama,67,2020-10-28,Moderate,Ozone,202044,44,67
31548,California,Tehama,69,2020-11-03,Moderate,PM2.5,202045,45,69
31557,California,Tehama,55,2020-11-12,Moderate,PM2.5,202046,46,55
31560,California,Tehama,55,2020-11-15,Moderate,PM2.5,202046,46,55
31562,California,Tehama,56,2020-11-17,Moderate,PM2.5,202047,47,56
31574,California,Tehama,46,2020-11-29,Good,PM2.5,202048,48,46
31580,California,Tehama,51,2020-12-05,Moderate,PM2.5,202049,49,51
31584,California,Tehama,44,2020-12-09,Good,PM2.5,202050,50,44
31590,California,Tehama,52,2020-12-15,Moderate,PM2.5,202051,51,52
31591,California,Tehama,52,2020-12-16,Moderate,PM2.5,202051,51,52
31596,California,Tehama,68,2020-12-21,Moderate,PM2.5,202052,52,68
31605,California,Tehama,55,2020-12-30,Moderate,PM2.5,202053,53,55
31609,California,Trinity,56,2020-01-03,Moderate,PM2.5,202001,1,56
31610,California,Trinity,56,2020-01-04,Moderate,PM2.5,202001,1,56
31612,California,Trinity,61,2020-01-06,Moderate,PM2.5,202002,2,61
31622,California,Trinity,60,2020-01-16,Moderate,PM2.5,202003,3,60
31627,California,Trinity,71,2020-01-21,Moderate,PM2.5,202004,4,71
31635,California,Trinity,39,2020-01-30,Good,PM2.5,202005,5,39
31641,California,Trinity,59,2020-02-05,Moderate,PM2.5,202006,6,59
31650,California,Trinity,62,2020-02-14,Moderate,PM2.5,202007,7,62
31656,California,Trinity,48,2020-02-20,Good,PM2.5,202008,8,48
31660,California,Trinity,33,2020-02-24,Good,PM2.5,202009,9,33
31661,California,Trinity,33,2020-02-25,Good,PM2.5,202009,9,33
31666,California,Trinity,58,2020-03-05,Moderate,PM2.5,202010,10,58
31676,California,Trinity,25,2020-03-15,Good,PM2.5,202011,11,25
31678,California,Trinity,57,2020-03-17,Moderate,PM2.5,202012,12,57
31688,California,Trinity,29,2020-03-27,Good,PM2.5,202013,13,29
31690,California,Trinity,29,2020-03-29,Good,PM2.5,202013,13,29
31696,California,Trinity,31,2020-04-04,Good,PM2.5,202014,14,31
31699,California,Trinity,24,2020-04-07,Good,PM2.5,202015,15,24
31710,California,Trinity,15,2020-04-18,Good,PM2.5,202016,16,15
31712,California,Trinity,15,2020-04-20,Good,PM2.5,202017,17,15
31725,California,Trinity,9,2020-05-03,Good,PM2.5,202018,18,9
